0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 2.000000000000000000e+00
2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 6.000000000000000000e+00 8.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 2.000000000000000000e+00
8.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 6.000000000000000000e+00 8.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000000e+00
-9.999999000000000000e+06 -9.999999000000000000e+06 -9.999999000000000000e+06 -9.999999000000000000e+06 -9.999999000000000000e+06 -9.999999000000000000e+06 -9.999999000000000000e+06 -9.999999000000000000e+06 -9.999999000000000000e+06 -9.999999000000000000e+06 -9.999999000000000000e+06 -9.999999000000000000e+06 -9.999999000000000000e+06 -9.999999000000000000e+06 -9.999999000000000000e+06 -9.999999000000000000e+06
3.595419999999999838e+00 4.082019999999999982e+00 8.000000000000000000e+00 6.000000000000000000e+00 8.000000000000000000e+00 4.000000000000000000e+00 4.052710000000000257e+00 5.621480000000000032e+00 5.367219999999999658e+00 5.170239999999999725e+00 2.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+00 5.604790000000000383e+00 4.809300000000000352e+00
2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 6.000000000000000000e+00 8.000000000000000000e+00 4.000000000000000000e+00 8.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-7.777777000000000000e+06 -7.777777000000000000e+06 -7.777777000000000000e+06 -7.777777000000000000e+06 -7.777777000000000000e+06 -7.777777000000000000e+06 -7.777777000000000000e+06 -7.777777000000000000e+06 -7.777777000000000000e+06 -7.777777000000000000e+06 -7.777777000000000000e+06 -7.777777000000000000e+06 -7.777777000000000000e+06 -7.777777000000000000e+06 -7.777777000000000000e+06 -7.777777000000000000e+06
2.002895512810280998e+00 2.002678613001891872e+00 2.003742073600506490e+00 4.001247336055590686e+00 2.003742073600506490e+00 5.998752663944409314e+00 2.002873887579747159e+00 7.997298198453234974e+00 8.002222051703157035e+00 7.996740943644097044e+00 7.996257926359436219e+00 5.998752664064549656e+00 7.996257926359436219e+00 4.001247335935450344e+00 7.997102543358135307e+00 2.002676510229098650e+00
2.041502416098661232e+00 2.038393381879689326e+00 2.053636413588574516e+00 4.017878407482401215e+00 2.053636413588575849e+00 5.982121592517602338e+00 2.041192494758617748e+00 7.961274290651578767e+00 8.026534727231378952e+00 7.954097526167855037e+00 7.946363585863715606e+00 5.982121594160249245e+00 7.946363585863714718e+00 4.017878405839748091e+00 7.958469319615799620e+00 2.038362805801947619e+00
2.115821351820112994e+00 2.107143612677694122e+00 2.149683272179848448e+00 4.049892457242250998e+00 2.149683272179857774e+00 5.950107542757776535e+00 2.114956606868915845e+00 7.891929111423114485e+00 8.012704204543259934e+00 7.881258290732302108e+00 7.850316726750997454e+00 5.950107545963493116e+00 7.850316726750993013e+00 4.049892454036492673e+00 7.884095479096327352e+00 2.107053633685503247e+00
2.225851267347700446e+00 2.208930443028257695e+00 2.291882217172472203e+00 4.097290782189748626e+00 2.291882217172485525e+00 5.902709217810291342e+00 2.224161398204363316e+00 7.789257528676149178e+00 7.960720844778314209e+00 7.778235417112147054e+00 7.708117782825869568e+00 5.902709217811890952e+00 7.708117782825863351e+00 4.097290782188090397e+00 7.773986180099837107e+00 2.208754580481436136e+00
2.365802436923448049e+00 2.338395241840637517e+00 2.472748729303106963e+00 4.157579825640205229e+00 2.472748729303113624e+00 5.842420174359813423e+00 2.363058364784795362e+00 7.658662371872425823e+00 7.871456021278030235e+00 7.650735361276075785e+00 7.527251271726945525e+00 5.842420171261625939e+00 7.527251271726942861e+00 4.157579828738366068e+00 7.633936043941466743e+00 2.338112306444289246e+00
2.470041833289405186e+00 2.434824298994330505e+00 2.607463256096265170e+00 4.202484291920102422e+00 2.607463256096264281e+00 5.797515708079894914e+00 2.466510390565179289e+00 7.561389083794260557e+00 7.760197406656642372e+00 7.562497413154422254e+00 7.392536745986499014e+00 5.797515701821471801e+00 7.392536745986499902e+00 4.202484298178530864e+00 7.529624578143019775e+00 2.434463394926418722e+00
